"subject","activity","bodyaccelerationtimexmean","bodyaccelerationtimeymean","bodyaccelerationtimezmean","bodyaccelerationtimexstddev","bodyaccelerationtimeystddev","bodyaccelerationtimezstddev","gravityaccelerationtimexmean","gravityaccelerationtimeymean","gravityaccelerationtimezmean","gravityaccelerationtimexstddev","gravityaccelerationtimeystddev","gravityaccelerationtimezstddev","bodyaccelerationjerktimexmean","bodyaccelerationjerktimeymean","bodyaccelerationjerktimezmean","bodyaccelerationjerktimexstddev","bodyaccelerationjerktimeystddev","bodyaccelerationjerktimezstddev","bodygyroscopictimexmean","bodygyroscopictimeymean","bodygyroscopictimezmean","bodygyroscopictimexstddev","bodygyroscopictimeystddev","bodygyroscopictimezstddev","bodygyroscopicjerktimexmean","bodygyroscopicjerktimeymean","bodygyroscopicjerktimezmean","bodygyroscopicjerktimexstddev","bodygyroscopicjerktimeystddev","bodygyroscopicjerktimezstddev","bodyaccelerationmagnitudetimemean","bodyaccelerationmagnitudetimestddev","gravityaccelerationmagnitudetimemean","gravityaccelerationmagnitudetimestddev","bodyaccelerationjerkmagnitudetimemean","bodyaccelerationjerkmagnitudetimestddev","bodygyroscopicmagnitudetimemean","bodygyroscopicmagnitudetimestddev","bodygyroscopicjerkmagnitudetimemean","bodygyroscopicjerkmagnitudetimestddev","bodyaccelerationfrequencyxmean","bodyaccelerationfrequencyymean","bodyaccelerationfrequencyzmean","bodyaccelerationfrequencyxstddev","bodyaccelerationfrequencyystddev","bodyaccelerationfrequencyzstddev","bodyaccelerationfrequencyxmeanfrequnecy","bodyaccelerationfrequencyymeanfrequnecy","bodyaccelerationfrequencyzmeanfrequnecy","bodyaccelerationjerkfrequencyxmean","bodyaccelerationjerkfrequencyymean","bodyaccelerationjerkfrequencyzmean","bodyaccelerationjerkfrequencyxstddev","bodyaccelerationjerkfrequencyystddev","bodyaccelerationjerkfrequencyzstddev","bodyaccelerationjerkfrequencyxmeanfrequnecy","bodyaccelerationjerkfrequencyymeanfrequnecy","bodyaccelerationjerkfrequencyzmeanfrequnecy","bodygyroscopicfrequencyxmean","bodygyroscopicfrequencyymean","bodygyroscopicfrequencyzmean","bodygyroscopicfrequencyxstddev","bodygyroscopicfrequencyystddev","bodygyroscopicfrequencyzstddev","bodygyroscopicfrequencyxmeanfrequnecy","bodygyroscopicfrequencyymeanfrequnecy","bodygyroscopicfrequencyzmeanfrequnecy","bodyaccelerationmagnitudefrequencymean","bodyaccelerationmagnitudefrequencystddev","bodyaccelerationmagnitudefrequencymeanfrequnecy","bodyaccelerationjerkmagnitudefrequencymean","bodyaccelerationjerkmagnitudefrequencystddev","bodyaccelerationjerkmagnitudefrequencymeanfrequnecy","bodygyroscopicmagnitudefrequencymean","bodygyroscopicmagnitudefrequencystddev","bodygyroscopicmagnitudefrequencymeanfrequnecy","bodygyroscopicjerkmagnitudefrequencymean","bodygyroscopicjerkmagnitudefrequencystddev","bodygyroscopicjerkmagnitudefrequencymeanfrequnecy"
"31",6,"LAYING",0.248656520140351,-0.0102529170561404,-0.133119570368421,-0.934049422052632,-0.924644826385965,-0.925216100350877,-0.47670987877193,0.956593814210526,0.175867709021053,-0.887746310350877,-0.959161956491228,-0.928130738421053,0.0963481955263158,-0.00114529240245614,0.00328817288070175,-0.966341054736842,-0.933674494385965,-0.959646055263158,-0.0079605026754386,-0.107218315054386,0.179102058245614,-0.955378225087719,-0.943634949473684,-0.939141878596491,-0.111267284631579,-0.0424104289992982,-0.0717774743859649,-0.939611608245614,-0.958628819649123,-0.959579071578947,-0.918878850824561,-0.897326245964912,-0.918878850824561,-0.897326245964912,-0.954750504912281,-0.950341934385965,-0.908980174736842,-0.920914497017544,-0.955645738245614,-0.953157001578947,-0.939114254210526,-0.923706791403509,-0.938044912280702,-0.932462941461404,-0.929711219929825,-0.924004748421053,-0.219729934157895,0.348418746140351,0.161457927833333,-0.967072436842105,-0.936043420175439,-0.954425844736842,-0.968619159473684,-0.935717452807018,-0.963567540877193,0.0114731894070175,-0.0222029460298246,0.0784684032122807,-0.935439769649123,-0.941771544385965,-0.932636612807018,-0.962164978596491,-0.945365097894737,-0.947136774385965,0.102549066280877,0.0236567802333333,0.0445225537614035,-0.91235165222807,-0.905373979824561,0.1446050868,-0.948655471052632,-0.951552664035088,0.182525077889474,-0.930153639473684,-0.928694890175439,0.119317522942105,-0.953695957368421,-0.955504654561404,0.16376531874386
"32",6,"SITTING",0.276778487454545,-0.0145911615290909,-0.110127728709091,-0.980164933636364,-0.923682131090909,-0.925797097090909,0.933692934909091,0.0682628663363636,0.0695219657167273,-0.988872369272727,-0.960875994727273,-0.955475832363636,0.0754721635223636,2.55649800000023e-06,0.00623727782090909,-0.969929476363636,-0.945143686181818,-0.958572952545454,-0.0372442282830909,-0.0899083302550909,0.0854346006181818,-0.957367681818182,-0.944130044727273,-0.939681350909091,-0.0936693524363636,-0.0333986700025455,-0.0465504310978182,-0.943714804727273,-0.961780726363636,-0.958787671272727,-0.949543531272727,-0.931572655636364,-0.949543531272727,-0.931572655636364,-0.962733502,-0.948181827818182,-0.932703812181818,-0.921259472727273,-0.962929227818182,-0.950150571818182,-0.975351454727273,-0.928264365454545,-0.935798115272727,-0.982451284727273,-0.925676956,-0.925768475636364,0.00304695404363636,0.123381829747273,0.0818455300187273,-0.971037479818182,-0.947070821272727,-0.954199785636364,-0.971488767454545,-0.946880042,-0.961636555090909,0.0999400617187273,-0.150934459496364,-0.0913484667963636,-0.939671400545455,-0.943857393090909,-0.934764895454545,-0.963407046545455,-0.944901470363636,-0.947326797818182,0.139409516872727,-0.129239217950909,0.0438103632909091,-0.935750391272727,-0.939547202909091,0.128902046152727,-0.948348653636364,-0.947304700363636,0.171844519818182,-0.929725679272727,-0.929549141636364,0.0461735838090909,-0.952034566,-0.951196693454545,0.121846501998182
"33",6,"STANDING",0.280346248596491,-0.0181236327175439,-0.112172831947368,-0.981758159649123,-0.921493191754386,-0.925692371929825,0.945139003859649,-0.230251036140351,0.0139193473596491,-0.985583066842105,-0.96844910122807,-0.942795062280702,0.0730699604561404,0.00871883993421053,-0.00481712245438596,-0.973132635789474,-0.949362277017544,-0.967547241754386,-0.028251913022807,-0.0589823639438597,0.0767394745964912,-0.947561298596491,-0.94248658631579,-0.947782155964912,-0.103292534210526,-0.0428828304736842,-0.0506432189438596,-0.946423593157895,-0.962422163684211,-0.962758177192982,-0.945022876491228,-0.939310249649123,-0.945022876491228,-0.939310249649123,-0.967102436140351,-0.956099145964912,-0.939404744385965,-0.915891572982456,-0.963406222982456,-0.952536233859649,-0.977100287368421,-0.930336471754386,-0.942864017017544,-0.984067374035088,-0.921449111052632,-0.922067224210526,0.0664521774298246,-0.0866319977508772,0.0208815076140351,-0.97348053877193,-0.951405464912281,-0.963743518070175,-0.975235677719298,-0.950681450350877,-0.969895845789474,0.186559227035088,-0.251013912454386,-0.0715339890175439,-0.931612384385965,-0.943273146140351,-0.943239602105263,-0.952817395263158,-0.942539174210526,-0.95445570245614,-0.114716166140877,-0.195978463377193,-0.0778747190508772,-0.945949804035088,-0.94456410754386,0.0373542193561403,-0.955914005438597,-0.95538157877193,0.190943682210526,-0.926664297017544,-0.923108761578947,-0.0701196902631579,-0.955425138245614,-0.952088499473684,0.0276252654912281
"34",6,"WALKING",0.283658868070175,-0.0168954189082456,-0.110303165877193,-0.296538717368421,0.164213884996491,-0.504324207192982,0.958067455087719,-0.214694852280702,0.0331888826842105,-0.977779896491228,-0.964248568070175,-0.957205025789474,0.0699585876912281,-0.0164831715964912,-0.00738931200701754,-0.132784766936842,0.00808897373684211,-0.575777466491228,-0.025509618645614,-0.0744462466,0.0838808799280702,-0.446020952631579,-0.331702267894737,-0.383139334736842,-0.0878891090105263,-0.0362308971842105,-0.0539597284210526,-0.18260093354386,-0.416390246140351,-0.166684422233333,-0.166840713631579,-0.266734167368421,-0.166840713631579,-0.266734167368421,-0.195117026052632,-0.0706029648421053,-0.281207841122807,-0.36560291677193,-0.321290483140351,-0.364708342315789,-0.187934323140351,0.140781621991228,-0.498520164385965,-0.34522769,0.101699642168947,-0.550474621754386,-0.196841736649123,0.0220734188245614,0.185107042277193,-0.150942917824561,-0.0753742321614035,-0.541438616140351,-0.19269469414386,0.0314450678263158,-0.608624354210526,-0.178295181261404,-0.466305754035088,-0.104129449033509,-0.239650710533333,-0.341378429473684,-0.203575458733333,-0.515323854385965,-0.332008706842105,-0.512209233508772,0.0912409729185965,0.0416267535368421,0.302874949789474,-0.201386607649123,-0.421683093508772,0.20009036395614,-0.055401423331579,-0.0964999702982456,-0.00922884645438597,-0.329681123368421,-0.510648322631579,0.293109613491228,-0.366500534122807,-0.408078906482456,0.10092473178193
"35",6,"WALKING_DOWNSTAIRS",0.277045258145833,-0.019536840063125,-0.107209356208333,0.383681639791667,0.360164958768542,-0.320204232520417,0.928531455208333,-0.214046334375,-0.00307981704708333,-0.9544062675,-0.93357760125,-0.934378766458333,0.103681343708333,0.00987685807166667,-0.00932470617291667,0.165271070858333,0.276544029529167,-0.336817322270833,-0.0960837437708333,-0.0341782208604167,0.0870012595210417,-0.19830385328125,-0.18922957,-0.0940797929729167,-0.0256452232354167,-0.0768089915604167,-0.0372228650416667,0.0393387960854167,-0.193508405479167,0.193206498960417,0.333754731458333,0.373611914166667,0.333754731458333,0.373611914166667,0.10384507225,0.209502174375,0.0142677821595833,-0.0426276750979167,-0.0829366854166667,-0.111228416159583,0.328308506041667,0.339771173822917,-0.277602590916667,0.403369766666667,0.283247837625,-0.4060143105,-0.41164933625,0.021911178210625,0.3062531664375,0.136554991314583,0.1372024523,-0.283086205125,0.0886515099394167,0.341242392604167,-0.389057047125,-0.315757694854167,-0.48434366125,-0.0348254245729167,0.0633716052854167,-0.130327465789583,0.15284524938125,-0.286724914610417,-0.235470976166667,-0.275667262770833,0.00150446630625,0.15112587523125,0.3029636429375,0.395958034583333,0.1446227570625,0.106479482332292,0.243834258785417,0.15480886140625,-0.00160659497083333,-0.0143735434,-0.242353857320833,0.230693028479167,-0.132705384364583,-0.145733545496458,0.0369462966260417
"36",6,"WALKING_UPSTAIRS",0.268229355098039,-0.0272425385070588,-0.122082438784314,-0.0501350188513725,0.189276117327451,-0.353519514896078,0.913632241568627,-0.340732608823529,-0.0184608964392157,-0.959399425098039,-0.912900683137255,-0.906196352156863,0.07210675,0.00371343419607843,-0.00237816579411765,-0.180301156098039,-0.0413994646723529,-0.560830688235294,-0.0767406825588235,-0.0518981989072549,0.0664234025976471,-0.321973723647059,-0.315799901607843,-0.18390018167451,-0.0652024492378431,-0.0457705354509804,-0.0576800048435294,-0.186763293747059,-0.486494120980392,-0.170814790834118,0.0177790974433333,-0.0791508842176471,0.0177790974433333,-0.0791508842176471,-0.207379799254902,-0.169970363039216,-0.12912124415098,-0.199893710196078,-0.342895367921569,-0.440079851313725,-0.131075372803922,0.0978035099588235,-0.42724809972549,-0.0211335627276471,0.159123777172549,-0.36587418445098,-0.44512058675098,-0.0948830032690196,-0.0667867912058824,-0.244812769960784,-0.122991594331373,-0.549314615882353,-0.186815074235294,-0.0169811409705882,-0.571673957058824,-0.441959115607843,-0.501170339607843,-0.401683801941176,-0.115065008156863,-0.329653779629412,-0.0464142110215686,-0.390248128039216,-0.31361857145098,-0.309998085098039,-0.0559140146313725,-0.129471190964706,0.0102927666117647,-0.0819479396203922,-0.222161433666667,-0.0140154345627451,-0.169868234496078,-0.177734840922353,-0.0612378407705882,-0.230627015078431,-0.318173892545098,0.0144807316545098,-0.45923633377451,-0.455937719019608,0.0285053836466667
"37",7,"LAYING",0.250176694038462,-0.0204411516884615,-0.101361036576923,-0.93651361,-0.926262668653846,-0.952978365961539,-0.502814250576923,0.393444278076923,0.907537823461538,-0.914221270096154,-0.955543549230769,-0.961908984423077,0.0968904018076923,0.0250624183634615,-0.0131653918205769,-0.980977756153846,-0.973093160192308,-0.972983064230769,-0.00282641913096154,-0.133605695057692,0.155920029769231,-0.9601268225,-0.945071935384615,-0.955294890576923,-0.105944243484615,-0.0358897425826923,-0.0671901794615385,-0.9738372325,-0.976483727307692,-0.988871878269231,-0.936392023846154,-0.907039513153846,-0.936392023846154,-0.907039513153846,-0.980127239615385,-0.967310932307692,-0.915793634807692,-0.918662459038462,-0.983008829038462,-0.971205137884615,-0.953424245576923,-0.942193953846154,-0.958611644615385,-0.931120580576923,-0.922917902307692,-0.953380646346154,-0.635913046346154,-0.0438292665807692,0.237111987323077,-0.980393046923077,-0.972531648846154,-0.969524977692308,-0.983560175384615,-0.975886145,-0.975072995192308,0.0207159202961538,-0.0451342616019231,0.0945605852,-0.953684547692308,-0.957570207692308,-0.956905310961538,-0.962348254423077,-0.939727873653846,-0.9588764125,-0.139745225083077,-0.453725644769231,0.0144682871075,-0.927976880634615,-0.910542462919231,-0.129091025169231,-0.968066259230769,-0.965359228076923,0.217605286703846,-0.941130719230769,-0.918892518653846,-0.265784491092308,-0.974117912115385,-0.969403035384615,0.104422952923077
"38",7,"SITTING",0.284674637291667,-0.01461097580375,-0.122464597625,-0.972668374583333,-0.909454698541667,-0.8565329414375,0.969147824375,0.00608846646041667,0.0649636250354167,-0.957082433333333,-0.945436264583333,-0.868602535416667,0.0668519793125,0.0116863419310417,0.0162004141964583,-0.982158098125,-0.969458676458333,-0.972256472708333,-0.04963797197125,-0.03361196465625,0.0259476655145833,-0.941870953333333,-0.944124336458333,-0.937021208541667,-0.0938155625083333,-0.0396444885,-0.0454566269166667,-0.974369045625,-0.981024680625,-0.980954665416667,-0.918432107083333,-0.881957619770833,-0.918432107083333,-0.881957619770833,-0.976559676458333,-0.970243274166667,-0.897870535,-0.898063314375,-0.981665122291667,-0.976214430208333,-0.972697126875,-0.93149063375,-0.904675337916667,-0.972879966041667,-0.904629195833333,-0.844083052916667,-0.0334312226625,0.0147166711666667,-0.1017660835625,-0.982037243958333,-0.969423612916667,-0.968503504791667,-0.984026344375,-0.971814980208333,-0.974699194375,0.180132581508333,-0.0815021323520833,-0.0857527580416667,-0.9436317575,-0.956678065,-0.9474199325,-0.9427264225,-0.93824472,-0.939826018125,-0.071630230475,-0.308762329160625,-0.0187739586583333,-0.90895677625,-0.88691563825,-0.0112330111875,-0.970954184166667,-0.9684948675,0.18122972525,-0.933081955208333,-0.895804978125,-0.142830891383333,-0.978634991458333,-0.97496593875,0.0553638918958333
"39",7,"STANDING",0.282723539433962,-0.0145740341037736,-0.0997778303207547,-0.979307570377358,-0.923400921886792,-0.917064168490566,0.958728687924528,-0.117607048924528,-0.0516573721320755,-0.987917503962264,-0.966162998679245,-0.939161014716981,0.0751915112830189,0.00694700354075472,-0.0108420294035849,-0.976403544716981,-0.965810609622642,-0.972060053207547,-0.0291582212545283,-0.0774336443396226,0.0851045000566038,-0.945247687358491,-0.949646946792453,-0.951630777358491,-0.0901539662169811,-0.0412797611886792,-0.0545390015471698,-0.96598339754717,-0.976837757358491,-0.978166790943396,-0.942724659245283,-0.933590156792453,-0.942724659245283,-0.933590156792453,-0.973381306226415,-0.968566356037736,-0.943425564528302,-0.918438958867924,-0.977377083018868,-0.97210793,-0.976681834339623,-0.941883783773585,-0.938550519811321,-0.980541336037736,-0.919118753018868,-0.912358813773585,-0.079704728245283,-0.159730059003774,0.00098894010754717,-0.976323086226415,-0.967165093018868,-0.968229643018868,-0.978729082830189,-0.966850290188679,-0.974533710754717,0.098774853689,-0.188479735466038,-0.0891602062907547,-0.938121637735849,-0.957548671320755,-0.957165056226415,-0.947891986226415,-0.945818157735849,-0.954339406415094,-0.188057605981132,-0.298448698150943,-0.188116628033962,-0.945611450377358,-0.93728796509434,-0.0288451773293208,-0.967417888301887,-0.969092161886792,0.256759439860377,-0.93870498490566,-0.919848139056604,-0.187181670020755,-0.973671168679245,-0.971899418301887,0.0954707400377358
"40",7,"WALKING",0.275592961754386,-0.018653665345614,-0.110912234947368,-0.327243240701754,-0.0772618561052631,0.159631283261403,0.932566472280702,-0.159097003684211,-0.160846924029807,-0.979851271403509,-0.969404155087719,-0.952159770526316,0.0901462649192983,0.0184322723280702,-0.0210398551649123,-0.346026226140351,-0.0547448948245614,-0.149488514397895,0.00228835208526316,-0.0837113724842105,0.0641104602035088,-0.503313517017544,-0.23109830545614,-0.396013535263158,-0.123654199751333,-0.0447766029745614,-0.0495713093294737,-0.21166729682807,-0.174136410738596,-0.458302971403509,-0.0978090439438596,-0.198554708385965,-0.0978090439438596,-0.198554708385965,-0.192948900438596,-0.027557329277193,-0.305959351403509,-0.19828316695614,-0.300022779964912,-0.0953401161070176,-0.343048405789474,-0.0641564202736842,0.0385832252345614,-0.322034908070175,-0.143721823263158,0.133316828089298,-0.313727371842105,0.160434129035088,0.124630171101754,-0.383715797719298,-0.123192887383684,-0.106490372892632,-0.365314790947368,-0.0431917460807018,-0.190751539207018,-0.284586506210526,-0.287013819157895,-0.244831719878947,-0.318395104666667,-0.151966687436842,-0.366733617894737,-0.563615256666667,-0.290859379017544,-0.463270018245614,0.111912537380702,0.273141323315789,0.0143564054561404,-0.151243649578947,-0.351706780526316,0.172997883545614,-0.0384187298547368,-0.022138358,-0.0127446365087719,-0.192909765467895,-0.343894914947368,0.300315718087719,-0.155339855862632,-0.0841663774087719,0.000880340047368421
"41",7,"WALKING_DOWNSTAIRS",0.28030708,-0.0166332372978723,-0.096938308587234,0.0660815600978723,-0.138179072734043,-0.0636402447755319,0.930623632765957,-0.12987167306383,-0.154935538544681,-0.964875962978723,-0.952678693617021,-0.92875646893617,0.0968926184638298,-0.0191061075170213,-0.0160390392510638,0.0285033927287234,-0.296279674759574,-0.347107758021277,-0.105409612961702,-0.049717460606383,0.116894769042766,-0.407744096,-0.29262613606383,-0.401051415531915,-0.0597273512680851,-0.0381904275744681,-0.0789469342553192,-0.510731018297872,-0.299520205208511,-0.425200371553192,0.0198795285851064,0.214544028088723,0.0198795285851064,0.214544028088723,-0.170319619372979,0.0901836280510638,-0.18874081887234,-0.259751603446809,-0.399229959148936,-0.29477867693617,0.0443428315319149,-0.145302311446808,-0.139216222106383,0.0730110797851064,-0.190187141297872,-0.100121492529787,-0.365650549446809,-0.0314736615829787,0.0824424244404255,-0.0305226686191489,-0.316236510319149,-0.296494902765957,-0.00426289144680851,-0.324378560319149,-0.397774503468085,-0.333627288978723,-0.414196284085106,-0.382024151510638,-0.33930147,-0.21444307293617,-0.299600267680851,-0.432730974446809,-0.351717743191489,-0.495120053191489,-0.219867702034043,0.20056627145234,0.0076371946,0.218911066191489,0.0214440976893617,0.00380298110638298,0.067389886106383,0.107856840302128,-0.0373844402161702,-0.255045057404255,-0.396909651702128,0.235200926489362,-0.289096677191489,-0.353544695678723,0.0819463659585106
"42",7,"WALKING_UPSTAIRS",0.248706923078431,-0.0275639005607843,-0.143769688803922,-0.29487297445098,-0.32616002254902,-0.145665025639216,0.81874656,-0.240950944117647,-0.403599709607843,-0.932823053333333,-0.939774255490196,-0.881675909607843,0.0724649938509804,-0.000812387078431372,-7.4519666666666e-05,-0.415153115882353,-0.519897595686274,-0.60780843627451,-0.138778108029412,-0.00247161973,0.139217071509804,-0.363853236862745,-0.572996820784314,-0.348980051411765,-0.0856640866647059,-0.0482219105196078,-0.072451747827451,-0.616812659215686,-0.671243739607843,-0.682184175686275,-0.198074437978431,-0.33474460745098,-0.198074437978431,-0.33474460745098,-0.458695232352941,-0.471265710980392,-0.239099165627451,-0.418144852156863,-0.661969771960784,-0.67642807254902,-0.336199426470588,-0.381590523137255,-0.317461021372549,-0.279870086215686,-0.341025552941176,-0.124912269443137,-0.432684590196078,-0.135079176790196,-0.273730521360588,-0.454647881960784,-0.53707567,-0.581764526862745,-0.426974025686275,-0.53419130254902,-0.631919608823529,-0.391182549629412,-0.425313822294118,-0.62755547372549,-0.383889342745098,-0.567920266470588,-0.408150266666667,-0.368636961470588,-0.579964614705882,-0.393062890647059,-0.329345936647059,-0.0541175360431373,-0.346105575254902,-0.378618761568627,-0.415307106666667,-0.0892278153411765,-0.45478324745098,-0.497441363137255,0.0458636458607843,-0.533982945882353,-0.444994481882353,-0.165200896648451,-0.673327281960784,-0.704090967843137,0.047334927254902
"43",8,"LAYING",0.261254282907407,-0.0212281733881481,-0.102245365611111,-0.94304121537037,-0.93489116,-0.932491454407407,-0.405930036111111,0.589922434814815,0.719831539259259,-0.918873192333333,-0.957990036481482,-0.94183626337037,0.0878326902592593,0.0233299159137037,-0.0169218791344444,-0.973253042222222,-0.976520952037037,-0.96608757462963,0.00535361206851852,-0.0891374138592593,0.13818830737037,-0.965204017592593,-0.952039385740741,-0.96758975462963,-0.106445008314815,-0.0389735198722222,-0.0694123150925926,-0.969924077407407,-0.974186451851852,-0.987601203703704,-0.935308633888889,-0.91325033,-0.935308633888889,-0.91325033,-0.97314748962963,-0.962954517222222,-0.924253348518518,-0.932470764444444,-0.978438191296296,-0.969029111666667,-0.953538563888889,-0.951816663703704,-0.944269514074074,-0.940125298333333,-0.931236756962963,-0.931146497518519,-0.307248374366667,0.00539754357407408,0.192435787087778,-0.973110596111111,-0.975877437407407,-0.962111136666667,-0.975959911481481,-0.979170881666667,-0.968699222962963,0.164984298959259,0.00667286421111111,0.120248739635185,-0.957903886111111,-0.957411160185185,-0.967461239074074,-0.967846360740741,-0.950316470925926,-0.970671966481481,-0.105590903972222,-0.199880205519074,0.213568382200185,-0.932279645518518,-0.917257979425926,0.0484988463518519,-0.961792852407407,-0.963791094259259,0.350822601333333,-0.944528950555556,-0.93678697,-0.0620563752462963,-0.968403945925926,-0.971793279814815,0.219371246142593
"44",8,"SITTING",0.267491472934783,-0.00672550621304348,-0.104461049130435,-0.979026152391304,-0.927331997021739,-0.939553030217391,0.832453878043478,0.240095117065217,0.263895185521739,-0.966757967173913,-0.937462301369565,-0.935475331521739,0.0786713761086957,-0.00657516306713044,-0.0106808920069565,-0.985188753695652,-0.980784606086957,-0.985285807173913,-0.0547396987173913,-0.0955089236521739,0.0716048809782609,-0.984524052826087,-0.97150069673913,-0.959623548478261,-0.0923150250434783,-0.0402673770652174,-0.0445732240217391,-0.993264647391304,-0.98887627673913,-0.985241405434783,-0.952139704347826,-0.929943615630435,-0.952139704347826,-0.929943615630435,-0.986061512173913,-0.980667377391304,-0.93268224326087,-0.953001632173913,-0.991807428043478,-0.986756670869565,-0.981142909782609,-0.94421971826087,-0.959436275869565,-0.978256730652174,-0.923829969347826,-0.933889846521739,-0.164187373097826,0.107278338519565,0.060048457826087,-0.984977270652174,-0.980221104565217,-0.982995311086956,-0.986913610652174,-0.983038783478261,-0.986185349347826,0.227828617,0.0527157003152174,0.00883768081521739,-0.982200309782609,-0.97658989,-0.961798676956522,-0.985339301521739,-0.96892443326087,-0.962632253913044,0.116741556823913,-0.261139449513043,-0.0430176558469565,-0.947981783478261,-0.93172124,0.121543001092174,-0.980932292391304,-0.97932021173913,0.306787560913043,-0.965806789347826,-0.953251156521739,-0.141126202673913,-0.987730604130435,-0.986147262608696,0.166638747782609
"45",8,"STANDING",0.279620986111111,-0.0148113067148148,-0.106114996837037,-0.988815418148148,-0.938479429074074,-0.926065255185185,0.957669921111111,-0.0904603488214815,-0.0979392024814815,-0.987690217222222,-0.958904114074074,-0.918293913703704,0.0753739045185185,0.00814951727462963,0.00322153267648148,-0.989198879814815,-0.976442140740741,-0.982610899259259,-0.0219671978203704,-0.0280117633814815,0.063688907,-0.972990379814815,-0.969421045555556,-0.974118322407407,-0.097757576,-0.0485190684259259,-0.0478483225666667,-0.981573085740741,-0.985508765185185,-0.989270900740741,-0.953762884074074,-0.937187185222222,-0.953762884074074,-0.937187185222222,-0.984920797777778,-0.979932239074074,-0.952848496851852,-0.95322478962963,-0.987580587777778,-0.982460332222222,-0.988219862222222,-0.9500491,-0.950362935555556,-0.98918374962963,-0.936231722777778,-0.919744963888889,0.0231155666555556,0.0771842726148148,0.121181473814815,-0.989029238518519,-0.976177675,-0.979477193333333,-0.990414086851852,-0.97858173,-0.984465744444444,0.267296230824074,-0.0598195579537037,0.0692831244296296,-0.969677435925926,-0.972595487037037,-0.975512276666667,-0.974200997592593,-0.968055495925926,-0.975976456111111,-0.154243187048148,-0.197392513112963,0.0222011082111111,-0.953746070740741,-0.938628186322222,0.110646845581481,-0.979745872037037,-0.979135440925926,0.308060633885185,-0.964564224074074,-0.954119826296296,-0.108780315687387,-0.983709233333333,-0.981832336296296,0.179173689962963
"46",8,"WALKING",0.27468631,-0.0186628865310417,-0.107252090833333,-0.173605736002083,0.380782052708333,-0.1420885318125,0.913586347916667,-0.217102194583333,-0.186267836962021,-0.974752050208333,-0.956781505625,-0.956640104791667,0.0703393490833333,-0.00603947514583333,-0.000673798876875,-0.2586886278125,0.233987544458333,-0.383200596479167,0.0235088228254167,-0.095791790535,0.0509657915395833,-0.1992097184375,-0.2119972775,-0.0754447842395833,-0.135886431360417,-0.0314880905541667,-0.0522683965333333,-0.2460827504375,-0.428055700208333,-0.388446971666667,0.0516786278104167,-0.1804072826,0.0516786278104167,-0.1804072826,-0.0668322430433333,-0.184571053979167,-0.00310243820125,-0.238746703958333,-0.339129269583333,-0.502957255416667,-0.247389011875,0.316982393333333,-0.238634594791667,-0.148386858858333,0.32484493125,-0.158437341970833,-0.380892405770833,0.00356163764166667,0.111947205354167,-0.311198711041667,0.0796832872416667,-0.361563262083333,-0.271448185291667,0.315883536479167,-0.4044825094375,-0.345898115416667,-0.4192779011875,-0.2474853992125,-0.102063053808333,-0.259729692333333,-0.132902199479167,-0.234252005895833,-0.1908057215,-0.1429742348125,-0.176032065666667,-0.102881607560417,-0.218800753760417,-0.09521728274375,-0.360818978541667,0.204080887916667,-0.123834409766667,-0.276436130125,0.176189876266667,-0.301241848645833,-0.327459577895833,0.0890005737952083,-0.473026230833333,-0.581240190833333,0.294590006666667
"47",8,"WALKING_DOWNSTAIRS",0.283484089210526,-0.0211058674973684,-0.107598135394737,0.0241393473736842,0.343826273105263,0.1337170395,0.914023498421053,-0.187610243421053,-0.141817934963684,-0.945766561578947,-0.941580934473684,-0.897190012631579,0.118938088342105,-0.0380193846210526,-0.0394356157631579,0.250143724521053,0.288140718789474,-0.0135136269,-0.121189625973684,-0.0500760173342105,0.114143855152368,-0.258430885531579,0.0243131207736842,-0.129565242710526,-0.0349283489710526,-0.0534969692794737,-0.0867903297078947,-0.267887897328947,-0.0704526510842105,-0.1896044435,0.176599311818421,0.131337867236842,0.176599311818421,0.131337867236842,0.262628490268421,0.2534082561,0.0993429744078947,-0.0466291872078947,-0.126189142894737,-0.157484866842105,0.136590199860526,0.388412779763158,0.159589756534211,-0.0260463260078947,0.232184078052632,0.0214914840105263,-0.200757851,0.0511555478315789,0.223078489563158,0.214841402815789,0.220639687868421,0.0586096890447368,0.172658982065789,0.273943791773684,-0.0846674186842105,-0.170997897197368,-0.337650965236842,-0.180391338523684,-0.130740445236842,0.116090879026316,0.0277498065176316,-0.302735102631579,-0.0461356322868421,-0.268253406210526,-0.177172958760526,0.0716794237631579,-0.00513040190789474,0.301626757315789,-0.156141093578947,0.229144569581579,0.331528459921053,0.134734731236842,0.181422535965789,-0.00036272967368421,-0.255590314210526,0.267675982868421,-0.125179586744737,-0.26298447,0.242843618736842
